sseqid,sstart,send,sense,attribute
LinJ.10,83037,83702,+,product=MORN repeat - putative
LinJ.10,85050,86273,+,product=Mitogen-activated protein kinase 10 - putative
LinJ.10,89735,90007,+,product=hypothetical protein
LinJ.10,92842,94263,+,product=Nucleolar protein 56 - putative
LinJ.10,95358,97505,+,product=hypothetical protein - conserved
LinJ.10,98273,99109,+,product=hypothetical protein - conserved
LinJ.10,102688,104160,+,product=Amastin surface glycoprotein - putative
LinJ.10,108043,109299,+,product=Amastin surface glycoprotein - putative
LinJ.10,111237,113447,+,product=hypothetical protein - conserved
LinJ.10,114582,115361,+,product=Pterin 4 alpha carbinolamine dehydratase - putative
LinJ.10,116140,116529,+,product=COPI associated protein - putative
LinJ.10,118486,121275,+,product=Exonuclease - putative
LinJ.10,122263,129309,+,product=hypothetical protein - conserved
LinJ.10,130438,131745,+,product=isocitrate dehydrogenase [NADP] - mitochondrial precursor - putative
LinJ.10,135001,137298,+,product=kinetoplastid kinetochore protein 4 - putative
LinJ.10,140021,142432,+,product=protein transport protein SEC23 - putative
LinJ.10,144114,149987,+,product=hypothetical protein - conserved
LinJ.10,152195,153502,+,product=hypothetical protein - conserved
LinJ.10,154911,157148,+,product=pteridine transporter (truncated) - putative
LinJ.10,161813,163888,+,product=pteridine transporter (truncated) - putative
LinJ.10,168362,170149,+,product=pteridine transporter (truncated) - putative
LinJ.10,174231,176039,+,product=pteridine transporter (truncated) - putative
LinJ.10,176092,176334,+,product=hypothetical protein
LinJ.10,182263,184377,+,product=pteridine transporter (truncated) - putative
LinJ.10,188354,190450,+,product=pteridine transporter (truncated) - putative
LinJ.10,192375,194543,+,product=pteridine transporter (truncated) - putative
LinJ.10,196592,198361,+,product=dihydroxyacetone kinase 1-like protein
LinJ.10,200359,202266,+,product=hypothetical protein
LinJ.10,203518,204003,+,product=Zinc finger - C3HC4 type (RING finger) containing protein - putative
LinJ.10,207282,207779,+,product=Zinc finger - C3HC4 type (RING finger) containing protein - putative
LinJ.10,214792,215043,+,product=4F5 protein family/Zinc-binding - putative
LinJ.10,218140,219936,+,product=GP63 - leishmanolysin
LinJ.10,221605,222489,+,product=hypothetical protein
LinJ.10,223957,225756,+,product=GP63 - leishmanolysin
LinJ.10,227009,228808,+,product=GP63 - leishmanolysin
LinJ.10,230047,231270,+,product=GP63 - leishmanolysin
LinJ.10,231390,231845,+,product=hypothetical protein
LinJ.10,233094,234893,+,product=GP63 - leishmanolysin
LinJ.10,236147,237946,+,product=GP63 - leishmanolysin
LinJ.10,239194,240993,+,product=GP63 - leishmanolysin
LinJ.10,242241,244040,+,product=GP63 - leishmanolysin
LinJ.10,245288,247087,+,product=GP63 - leishmanolysin
LinJ.10,248335,250134,+,product=GP63 - leishmanolysin
LinJ.10,251388,253313,+,product=GP63 - leishmanolysin
LinJ.10,255011,256810,+,product=GP63 - leishmanolysin
LinJ.10,258479,259369,+,product=hypothetical protein
LinJ.10,264569,264949,+,product=hypothetical protein - conserved
LinJ.10,264981,265235,+,product=hypothetical protein
LinJ.10,268319,269485,+,product=mitogen-activated protein kinase 3 - putative
LinJ.10,274347,294758,+,product=hypothetical protein - conserved
LinJ.10,296728,297831,+,product=glycerol-3-phosphate dehydrogenase [NAD+] - glycosomal
LinJ.10,300571,300903,-,product=hypothetical protein
LinJ.10,301891,304611,-,product=hypothetical protein - conserved
LinJ.10,305433,308900,-,product=hypothetical protein - conserved
LinJ.10,310171,313440,-,product=hypothetical protein - conserved
LinJ.10,314283,315578,-,product=hypothetical protein - conserved
LinJ.10,316197,317312,-,product=zinc binding dehydrogenase-like protein
LinJ.10,318121,319557,-,product=zinc-binding dehydrogenase-like protein
LinJ.10,320537,322849,-,product=Chromatin assembly factor 1 subunit A - putative
LinJ.10,323209,324012,-,product=hypothetical protein - conserved
LinJ.10,324313,326100,-,product=ABC1 family - putative
LinJ.10,332615,334138,-,product=endonuclease G - putative
LinJ.10,335941,338211,-,product=hypothetical protein - conserved
LinJ.10,340367,342148,-,product=flagellar glycoprotein-like protein
LinJ.10,343704,344435,-,product=hypothetical protein - conserved
LinJ.10,345391,346518,-,product=hypothetical protein - conserved
LinJ.10,348047,354034,-,product=hypothetical protein - conserved
LinJ.10,356759,357733,-,product=hypothetical protein - conserved
LinJ.10,358785,360302,-,product=hypothetical protein - conserved
LinJ.10,361422,366449,-,product=HEAT repeat - putative
LinJ.10,367319,370183,-,product=RNA recognition motif (a.k.a. RRM - RBD - or RNP domain)/RNA recognition motif. (a.k.a. RRM - RBD - or RNP domain) - putative
LinJ.10,371652,373118,-,product=amino acid permease 24 - putative
LinJ.10,374405,375871,-,product=amino acid permease 24 - putative
LinJ.10,377968,378813,-,product=deaminase - putative
LinJ.10,380925,381302,-,product=hypothetical protein - conserved
LinJ.10,384378,390353,-,product=hypothetical protein - conserved
LinJ.10,392345,394270,-,product=hypothetical protein - conserved
LinJ.10,394915,396570,-,product=hypothetical protein - conserved
LinJ.10,398790,400049,-,product=WD domain - G-beta repeat - putative
LinJ.10,401996,402661,-,product=hypothetical protein - conserved
LinJ.10,403611,406853,-,product=hypothetical protein - conserved
LinJ.10,409065,414563,-,product=hypothetical protein - conserved
LinJ.10,416837,418039,-,product=hypothetical protein - conserved
LinJ.10,419030,424294,-,product=serine/threonine-protein kinase - putative
LinJ.10,426034,428232,-,product=hypothetical protein - conserved
LinJ.10,428969,429343,-,product=nuclear transport factor 2 - putative
LinJ.10,430511,431101,-,product=Ribosome biogenesis protein Nop16 - putative
LinJ.10,432074,432466,-,product=histone H3 - putative
LinJ.10,433211,436711,-,product=hypothetical protein - conserved
LinJ.10,437645,438124,-,product=FKBP-type peptidyl-prolyl cis-trans isomerase - putative
LinJ.10,438911,443635,-,product=hypothetical protein - conserved
LinJ.10,445512,446138,-,product=small GTP-binding protein Rab11 - putative
LinJ.10,448293,448892,-,product=hypothetical protein - conserved
LinJ.10,449680,450735,-,"product=hypothetical protein, conserved"
LinJ.10,451210,452040,-,product=hypothetical protein
LinJ.10,452113,452331,-,product=hypothetical protein
LinJ.10,452365,453552,-,product=hypothetical protein
LinJ.10,455454,459455,-,product=hypothetical protein - conserved
LinJ.10,460909,461232,-,product=Archaic translocase of outer membrane 12 kDa subunit - putative
LinJ.10,462200,463801,-,product=Translation initiation factor eIF-2B subunit beta - putative
LinJ.10,465181,467601,-,product=hypothetical protein - conserved
LinJ.10,469169,469561,-,product=histone H3 - putative
LinJ.10,471436,473286,-,product=hypothetical protein - conserved
LinJ.10,474582,474974,-,product=histone H3 - putative
LinJ.10,475471,476673,-,product=ARP2/3 complex subunit - putative
LinJ.10,478037,479062,-,product=nucleoside phosphorylase-like protein
LinJ.10,480391,481578,-,product=carrier protein - putative
LinJ.10,483446,484594,-,product=RNA-binding protein-like protein
LinJ.10,485761,489432,-,product=Domain of Unknown Function (DUF1042) - putative
LinJ.10,489983,490810,-,product=DnaJ domain containing protein - putative
LinJ.10,491488,492456,-,product=hypothetical protein - conserved
LinJ.10,493093,494871,-,product=hypothetical protein - conserved
LinJ.10,497556,499904,-,product=Eukaryotic translation initiation factor 4 gamma type 5 - putative
LinJ.10,501301,502812,-,product=hypothetical protein - conserved
LinJ.10,504022,504555,-,product=hypothetical protein - conserved
LinJ.10,506200,507474,-,product=hypothetical protein - conserved
LinJ.10,508400,508717,-,product=hypothetical protein
LinJ.10,509943,511514,-,product=PAB1-binding protein - putative
LinJ.10,512614,513033,-,product=hypothetical protein - conserved
LinJ.10,514155,518738,-,product=hypothetical protein - conserved
LinJ.10,520895,521977,-,product=Zinc finger - C3HC4 type (RING finger) containing protein - putative
LinJ.10,522993,524435,-,product=Tumour suppressor - Mitostatin - putative
LinJ.10,526918,527568,-,product=Ras-related protein RabX1 - putative
LinJ.10,529333,530001,-,product=small GTP-binding protein Rab7 - putative
LinJ.10,531955,532377,-,product=hypothetical protein - conserved
LinJ.10,534389,535582,-,product=flagellar protofilament ribbon protein-like protein
LinJ.10,536828,537397,-,product=Zn-finger in Ran binding protein and others - putative
LinJ.10,538746,541934,-,product=hypothetical protein - conserved
LinJ.10,543538,545241,-,product=hypothetical protein - conserved
LinJ.10,546340,547260,-,product=Spinocerebellar ataxia type 10 protein domain containing protein - putative
LinJ.10,547918,548319,-,product=hypothetical protein - conserved
LinJ.10,550769,551506,-,product=hypothetical protein - conserved
LinJ.10,552749,553489,+,product=Methyltransferase domain containing protein - putative
LinJ.10,554213,555199,+,product=Protein of unknown function (DUF1861) - putative
LinJ.10,556943,557908,+,product=Protein of unknown function (DUF1861) - putative
LinJ.10,559692,560648,+,product=Protein of unknown function (DUF1861) - putative
LinJ.10,565008,565955,+,product=Protein of unknown function (DUF1861) - putative
LinJ.10,567163,568104,+,product=Protein of unknown function (DUF1861) - putative
LinJ.10,569112,570062,+,product=Protein of unknown function (DUF1861) - putative
LinJ.10,572411,573346,+,product=Protein of unknown function (DUF1861) - putative
LinJ.10,575418,576899,+,product=phosphate-Repressible Phosphate Permease-like protein
LinJ.10,578915,580894,+,product=pteridine transporter (truncated) - putative
LinJ.10,583976,585031,+,product=delta-12 fatty acid desaturase
LinJ.11,2624,3136,+,product=hypothetical protein - conserved
LinJ.11,3576,4682,+,product=Endoplasmic Reticulum-Golgi Intermediate Compartment (ERGIC)/Endoplasmic reticulum vesicle transporter - putative
LinJ.11,5204,6127,+,product=Bacterial transferase hexapeptide (six repeats) - putative
LinJ.11,6813,7718,+,product=ATP-binding cassette protein subfamily H - member 1 - putative
LinJ.11,8333,11209,+,product=SNF2/RAD54 related DNA helicase - putative
LinJ.11,12156,15527,+,product=protein kinase - putative
LinJ.11,16937,21769,+,product=GRIP domain containing protein - putative
LinJ.11,22729,23406,+,product=RNA recognition motif. (a.k.a. RRM - RBD - or RNP domain) - putative
LinJ.11,24539,26119,+,product=MORN repeat - putative
LinJ.11,27051,28475,+,product=seryl-tRNA synthetase - putative
LinJ.11,29990,31183,+,product=cdc2-related kinase 8 - putative
LinJ.11,32196,32765,+,product=hypothetical protein - conserved
LinJ.11,34682,35521,+,product=NGG1 interacting factor 3-like protein
LinJ.11,36565,37443,+,product=cell cycle sequence binding phosphoprotein (RBP45) - putative
LinJ.11,38245,40887,+,product=hypothetical protein - conserved
LinJ.11,43235,46318,+,product=hypothetical protein - conserved
LinJ.11,46946,49099,+,product=Myotubularin-associated protein - putative
LinJ.11,49725,50315,+,product=cytoplasmic translation machinery associated protein - putative
LinJ.11,51116,52945,+,product=DEAD-boc ATP-dependent (RNA) helicase - putative
LinJ.11,53706,54260,+,product=hypothetical protein - conserved
LinJ.11,55192,56523,+,product=acidocalcisomal pyrophosphatase
LinJ.11,60446,60781,+,product=pterin-4-alpha-carbinolamine dehydratase - putative
LinJ.11,61420,62976,+,product=Rad51/AAA domain/KaiC/ATPase family associated with various cellular activities (AAA) - putative
LinJ.11,63913,64656,+,product=proteasome alpha 7 subunit - putative
LinJ.11,65991,68987,+,product=serine/threonine protein kinase - putative
LinJ.11,70901,72685,+,product=hypothetical protein - conserved
LinJ.11,73655,74692,+,product=NADH-cytochrome b5 reductase-like protein
LinJ.11,77176,77652,+,product=hypothetical protein
LinJ.11,80799,82190,+,product=hypothetical protein - conserved
LinJ.11,82997,83821,+,product=Sec20 - putative
LinJ.11,85002,90419,+,product=hypothetical protein - conserved
LinJ.11,95313,98984,+,product=DNA repair and recombination helicase protein PIF2 - putative
LinJ.11,101839,104823,+,product=PIF1 helicase-like protein - putative
LinJ.11,106680,108092,+,product=hypothetical protein - conserved
LinJ.11,108952,109713,+,product=14-3-3 protein 2 - putative
LinJ.11,111724,112920,+,product=Optic atrophy 3 protein (OPA3) - putative
LinJ.11,114301,116157,+,product=hypothetical protein - conserved
LinJ.11,118041,121418,+,product=Domain of unknown function(DUF2779) - putative
LinJ.11,122946,124475,+,product=hypothetical protein - conserved
LinJ.11,128832,132137,+,product=tubulin-tyrsoine ligase-like protein
LinJ.11,134237,136663,+,product=BOP1NT (NUC169) domain/WD domain - G-beta repeat - putative
LinJ.11,137886,140213,+,product=chromatin binding protein - putative
LinJ.11,141695,143626,+,product=hypothetical protein - conserved
LinJ.11,144770,146512,+,product=hypothetical protein - conserved
LinJ.11,147335,149575,+,product=DNA ligase - putative
LinJ.11,150065,151996,+,product=hypothetical protein - conserved
LinJ.11,152609,154840,+,product=pumillio protein 10 - putative
LinJ.11,156165,157811,+,product=hypothetical protein
LinJ.11,166425,169607,+,product=mRNA cap guanine-N7 methyltransferase - putative
LinJ.11,170580,171803,+,product=tetratricopeptide repeat (TPR) protein
LinJ.11,172415,172813,+,product=hypothetical protein - conserved
LinJ.11,175736,177472,+,product=protein kinase - putative
LinJ.11,181418,182818,+,product=amino acid permease/transporter - putative
LinJ.11,184402,186564,+,product=hypothetical protein - conserved
LinJ.11,187342,189285,+,product=Protein of unknown function (DUF563) - putative
LinJ.11,190816,192468,+,product=nucleobase transporter
LinJ.11,198892,202140,+,product=transcription modulator/accessory protein - putative
LinJ.11,206328,206756,+,product=cytochrome b5 - putative
LinJ.11,212679,214289,+,product=3-methylcrotonoyl-CoA carboxylase beta subunit - putative
LinJ.11,215257,217053,+,product=hypothetical protein - conserved
LinJ.11,226144,229359,+,product=hypothetical protein - conserved
LinJ.11,233620,234474,+,product=aminopeptidase - putative
LinJ.11,236852,238459,+,product=aminopeptidase - putative
LinJ.11,240703,246531,+,product=hypothetical protein - conserved
LinJ.11,248764,250689,+,product=Protein Associated with Differentiation - putative
LinJ.11,254534,256633,+,product=Protein Associated with Differentiation - putative
LinJ.11,258734,260452,+,product=Nodulin-like/Major Facilitator Superfamily - putative
LinJ.11,265802,267559,+,product=Nodulin-like/Major Facilitator Superfamily - putative
LinJ.11,268703,269383,+,product=Ankyrin repeats (3 copies)/Ankyrin repeat/Ankyrin repeats (many copies) - putative
LinJ.11,271130,272359,+,product=anion-transporting ATPase-like protein
